image_cue_1,image_cue_2,image_cue_3,image_target_1,image_target_2,image_target_3,targetStart,startTime,endTime,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,textWelcome.started,textWelcome.stopped,keyWelcome.keys,keyWelcome.rt,keyWelcome.started,keyWelcome.stopped,textStart.started,textStart.stopped,keyStart.keys,keyStart.rt,keyStart.started,keyStart.stopped,imageTrailBefore_1.started,imageTrailBefore_1.stopped,imageTrialBefore_2.started,imageTrialBefore_2.stopped,imageTrialBefore_3.started,imageTrialBefore_3.stopped,imageTrialCue_1.started,imageTrialCue_1.stopped,imageTrialCue_2.started,imageTrialCue_2.stopped,imageTrialCue_3.started,imageTrialCue_3.stopped,TrialSceenTargetStart,TrialSceenTargetEnd,imageTrialTarget_1.started,imageTrialTarget_1.stopped,imageTrialTarget_2.started,imageTrialTarget_2.stopped,imageTrialTarget_3.started,imageTrialTarget_3.stopped,keyResponse.keys,keyResponse.rt,keyResponse.started,keyResponse.stopped,textBlank500.started,textBlank500.stopped,textEndSceen.started,textEndSceen.stopped,participant,session,date,expName,psychopyVersion,frameRate,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,38,38,90,,,,,,,,,,,,,90.49144539993722,None,90.49144539993722,None,90.49144539993722,None,91.4914221999934,None,91.4914221999934,None,91.4914221999934,None,0.05,0.2,91.64147439994849,None,91.64147439994849,None,91.64147439994849,None,space,0.21697920002043247,91.64147439994849,None,91.87478600000031,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,39,39,50,,,,,,,,,,,,,92.37481259997003,None,92.37481259997003,None,92.37481259997003,None,93.37488959997427,None,93.37488959997427,None,93.37488959997427,None,0.5,0.65,93.55824769998435,93.65826820000075,93.55824769998435,93.65826820000075,93.55824769998435,93.65826820000075,space,0.16702920000534505,93.55824769998435,None,93.7415932000149,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.3,0.45,0,40,40,97,,,,,,,,,,,,,94.24163840000983,None,94.24163840000983,None,94.24163840000983,None,95.2416993000079,None,95.2416993000079,None,95.2416993000079,None,0.3,0.44999999999999996,95.44171549996827,95.55840679991525,95.44171549996827,95.55840679991525,95.44171549996827,95.55840679991525,space,0.15030850004404783,95.44171549996827,None,95.60842900001444,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,41,41,51,,,,,,,,,,,,,96.10843989998102,None,96.10843989998102,None,96.10843989998102,None,97.10850580001716,None,97.10850580001716,None,97.10850580001716,None,0.0,0.15,97.27519940002821,97.40852739999536,97.27519940002821,97.40852739999536,97.27519940002821,97.40852739999536,space,0.13389639998786151,97.27519940002821,None,97.42521449993365,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.05,0.2,0,42,42,37,,,,,,,,,,,,,97.92526259995066,None,97.92526259995066,None,97.92526259995066,None,98.92532939999364,None,98.92532939999364,None,98.92532939999364,None,0.0,0.15,99.09199490002356,99.27533079998102,99.09199490002356,99.27533079998102,99.09199490002356,99.27533079998102,space,0.18361239996738732,99.09199490002356,None,99.29201849992387,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,43,43,34,,,,,,,,,,,,,99.79205799999181,None,99.79205799999181,None,99.79205799999181,None,100.7921433999436,None,100.7921433999436,None,100.7921433999436,None,0.1,0.25,100.97547850001138,101.14215789991431,100.97547850001138,101.14215789991431,100.97547850001138,101.14215789991431,space,0.16695079999044538,100.97547850001138,None,101.15882479993161,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,44,44,22,,,,,,,,,,,,,101.65886590001173,None,101.65886590001173,None,101.65886590001173,None,102.6589836999774,None,102.6589836999774,None,102.6589836999774,None,0.3,0.44999999999999996,102.8256516000256,None,102.8256516000256,None,102.8256516000256,None,space,0.133619699976407,102.8256516000256,None,102.97563100000843,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,45,45,2,,,,,,,,,,,,,103.47568129992578,None,103.47568129992578,None,103.47568129992578,None,104.4757329999702,None,104.4757329999702,None,104.4757329999702,None,0.0,0.15,104.65909630001988,None,104.65909630001988,None,104.65909630001988,None,space,0.13374259998090565,104.65909630001988,None,104.80911499995273,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,46,46,71,,,,,,,,,,,,,105.30914349993691,None,105.30914349993691,None,105.30914349993691,None,106.30926170002203,None,106.30926170002203,None,106.30926170002203,None,0.2,0.35,106.4925672999816,None,106.4925672999816,None,106.4925672999816,None,space,0.13367160002235323,106.4925672999816,None,106.64258039998822,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,47,47,55,,,,,,,,,,,,,107.14260129991453,None,107.14260129991453,None,107.14260129991453,None,108.14278300001752,None,108.14278300001752,None,108.14278300001752,None,0.05,0.2,108.35939110000618,108.47607989993412,108.35939110000618,108.47607989993412,108.35939110000618,108.47607989993412,space,0.20045550004579127,108.35939110000618,None,108.57603489991743,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.2,0.35,0,48,48,60,,,,,,,,,,,,,109.07609490002505,None,109.07609490002505,None,109.07609490002505,None,110.09284109994769,None,110.09284109994769,None,110.09284109994769,None,0.05,0.2,110.25954030000139,110.39285529998597,110.25954030000139,110.39285529998597,110.25954030000139,110.39285529998597,space,0.16731119994074106,110.25954030000139,None,110.44286990002729,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,49,49,32,,,,,,,,,,,,,110.94288999994751,None,110.94288999994751,None,110.94288999994751,None,111.94296799995936,None,111.94296799995936,None,111.94296799995936,None,0.0,0.15,112.1430163999321,None,112.1430163999321,None,112.1430163999321,None,space,0.11695040005724877,112.1430163999321,None,112.27634769992437,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,50,50,82,,,,,,,,,,,,,112.77639269991778,None,112.77639269991778,None,112.77639269991778,None,113.77636369992979,None,113.77636369992979,None,113.77636369992979,None,0.0,0.15,113.99314209993463,114.1264511999907,113.99314209993463,114.1264511999907,113.99314209993463,114.1264511999907,space,12.467945599928498,113.99314209993463,None,126.47742399992421,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,51,51,66,,,,,,,,,,,,,126.97747299994808,None,126.97747299994808,None,126.97747299994808,None,127.97758619999513,None,127.97758619999513,None,127.97758619999513,None,0.1,0.25,128.19424659991637,None,128.19424659991637,None,128.19424659991637,None,space,0.08356059994548559,128.19424659991637,None,128.29422879999038,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.5,0.65,0,52,52,107,,,,,,,,,,,,,128.79426559992135,None,128.79426559992135,None,128.79426559992135,None,129.7943202999886,None,129.7943202999886,None,129.7943202999886,None,0.05,0.2,130.01102709991392,130.127707800013,130.01102709991392,130.127707800013,130.01102709991392,130.127707800013,space,0.11706840002443641,130.01102709991392,None,130.144444799982,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,53,53,42,,,,,,,,,,,,,130.6444077999331,None,130.6444077999331,None,130.6444077999331,None,131.64447189995553,None,131.64447189995553,None,131.64447189995553,None,0.1,0.25,131.89450840000063,None,131.89450840000063,None,131.89450840000063,None,space,0.050981400068849325,131.89450840000063,None,131.9611762999557,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,54,54,96,,,,,,,,,,,,,132.46120929997414,None,132.46120929997414,None,132.46120929997414,None,133.461289400002,None,133.461289400002,None,133.461289400002,None,0.2,0.35,133.66133259993512,133.7946729999967,133.66133259993512,133.7946729999967,133.66133259993512,133.7946729999967,space,0.16695520002394915,133.66133259993512,None,133.84465099999215,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,55,55,24,,,,,,,,,,,,,134.34469970001373,None,134.34469970001373,None,134.34469970001373,None,135.344678799971,None,135.344678799971,None,135.344678799971,None,0.05,0.2,135.5614488000283,135.62812220002525,135.5614488000283,135.62812220002525,135.5614488000283,135.62812220002525,space,0.2503796999808401,135.5614488000283,None,135.82814370002598,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,56,56,89,,,,,,,,,,,,,136.3282652000198,None,136.3282652000198,None,136.3282652000198,None,137.32821770000737,None,137.32821770000737,None,137.32821770000737,None,0.05,0.2,137.5282637999626,None,137.5282637999626,None,137.5282637999626,None,space,0.03377050010021776,137.5282637999626,None,137.57831499993335,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,57,57,19,,,,,,,,,,,,,138.07829019997735,None,138.07829019997735,None,138.07829019997735,None,139.07838800002355,None,139.07838800002355,None,139.07838800002355,None,0.2,0.35,139.22839459998067,None,139.22839459998067,None,139.22839459998067,None,space,0.13373480003792793,139.22839459998067,None,139.37841250002384,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,58,58,101,,,,,,,,,,,,,139.87844459991902,None,139.87844459991902,None,139.87844459991902,None,140.87851549999323,None,140.87851549999323,None,140.87851549999323,None,0.05,0.2,141.0785368999932,141.16194369993173,141.0785368999932,141.16194369993173,141.0785368999932,141.16194369993173,space,0.1336774000665173,141.0785368999932,None,141.22852349991444,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,59,59,23,,,,,,,,,,,,,141.7285829000175,None,141.7285829000175,None,141.7285829000175,None,142.72869269992225,None,142.72869269992225,None,142.72869269992225,None,0.0,0.15,142.91199860000052,None,142.91199860000052,None,142.91199860000052,None,space,0.15051359997596592,142.91199860000052,None,143.07870499999262,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,60,60,13,,,,,,,,,,,,,143.57871959998738,None,143.57871959998738,None,143.57871959998738,None,144.57875579991378,None,144.57875579991378,None,144.57875579991378,None,0.2,0.35,144.795491799945,None,144.795491799945,None,144.795491799945,None,space,0.1506210999796167,144.795491799945,None,144.96217439998873,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,61,61,95,,,,,,,,,,,,,145.4622059999965,None,145.4622059999965,None,145.4622059999965,None,146.46228229999542,None,146.46228229999542,None,146.46228229999542,None,0.5,0.65,146.6456217999803,None,146.6456217999803,None,146.6456217999803,None,space,0.15043839998543262,146.6456217999803,None,146.81230499991216,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,62,62,110,,,,,,,,,,,,,147.31237960001454,None,147.31237960001454,None,147.31237960001454,None,148.31242259999271,None,148.31242259999271,None,148.31242259999271,None,0.2,0.35,148.49577489995863,None,148.49577489995863,None,148.49577489995863,None,space,0.08361030009109527,148.49577489995863,None,148.59577539993916,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.2,0.35,0,63,63,78,,,,,,,,,,,,,149.09585169993807,None,149.09585169993807,None,149.09585169993807,None,150.09587580000516,None,150.09587580000516,None,150.09587580000516,None,0.2,0.35,150.2458947999403,150.41261200001463,150.2458947999403,150.41261200001463,150.2458947999403,150.41261200001463,space,0.7504438000032678,150.2458947999403,None,151.0126450000098,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,64,64,40,,,,,,,,,,,,,151.51267570001073,None,151.51267570001073,None,151.51267570001073,None,152.51263299991842,None,152.51263299991842,None,152.51263299991842,None,0.2,0.35,152.6961033999687,None,152.6961033999687,None,152.6961033999687,None,space,0.11698330007493496,152.6961033999687,None,152.82940719998442,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,65,65,112,,,,,,,,,,,,,153.32945620000828,None,153.32945620000828,None,153.32945620000828,None,154.32952239993028,None,154.32952239993028,None,154.32952239993028,None,0.05,0.2,154.51289919996634,None,154.51289919996634,None,154.51289919996634,None,space,0.1505034000147134,154.51289919996634,None,154.67956969991792,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,66,66,25,,,,,,,,,,,,,155.1796230999753,None,155.1796230999753,None,155.1796230999753,None,156.17965239996556,None,156.17965239996556,None,156.17965239996556,None,0.3,0.44999999999999996,156.329685100005,None,156.329685100005,None,156.329685100005,None,space,0.16696960001718253,156.329685100005,None,156.51306059991475,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,67,67,0,,,,,,,,,,,,,157.01308179995976,None,157.01308179995976,None,157.01308179995976,None,158.01315140002407,None,158.01315140002407,None,158.01315140002407,None,0.1,0.25,158.19652939995285,None,158.19652939995285,None,158.19652939995285,None,space,0.1504228999838233,158.19652939995285,None,158.36319029994775,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.0,0.15,0,68,68,7,,,,,,,,,,,,,158.8632175999228,None,158.8632175999228,None,158.8632175999228,None,159.86333840002771,None,159.86333840002771,None,159.86333840002771,None,0.0,0.15,160.11330899992026,160.1633716999786,160.11330899992026,160.1633716999786,160.11330899992026,160.1633716999786,space,1.0837357999989763,160.11330899992026,None,161.21340379992034,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,69,69,103,,,,,,,,,,,,,161.7134491999168,None,161.7134491999168,None,161.7134491999168,None,162.71350529999472,None,162.71350529999472,None,162.71350529999472,None,0.0,0.15,162.88022669998463,163.03020719997585,162.88022669998463,163.03020719997585,162.88022669998463,163.03020719997585,space,0.16689400002360344,162.88022669998463,None,163.0635480999481,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,70,70,119,,,,,,,,,,,,,163.56358620000537,None,163.56358620000537,None,163.56358620000537,None,164.56363529991359,None,164.56363529991359,None,164.56363529991359,None,0.2,0.35,164.71360000001732,None,164.71360000001732,None,164.71360000001732,None,space,0.08371789997909218,164.71360000001732,None,164.81368139991537,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,0,0.2,0.35,0,71,71,67,,,,,,,,,,,,,165.3137216999894,None,165.3137216999894,None,165.3137216999894,None,166.313701499952,None,166.313701499952,None,166.313701499952,None,0.3,0.44999999999999996,166.46380719996523,166.63048849999905,166.46380719996523,166.63048849999905,166.46380719996523,166.63048849999905,space,0.23364940006285906,166.46380719996523,None,166.71382629999425,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,72,72,14,,,,,,,,,,,,,167.21385629998986,None,167.21385629998986,None,167.21385629998986,None,168.21392839995679,None,168.21392839995679,None,168.21392839995679,None,0.2,0.35,168.4639659000095,None,168.4639659000095,None,168.4639659000095,None,space,0.050259800045751035,168.4639659000095,None,168.53062029997818,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,73,73,102,,,,,,,,,,,,,169.03066299995407,None,169.03066299995407,None,169.03066299995407,None,170.03079450002406,None,170.03079450002406,None,170.03079450002406,None,0.05,0.2,170.26409680000506,None,170.26409680000506,None,170.26409680000506,None,space,0.08386620006058365,170.26409680000506,None,170.36409669998102,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,74,74,3,,,,,,,,,,,,,170.86414269998204,None,170.86414269998204,None,170.86414269998204,None,171.86420650000218,None,171.86420650000218,None,171.86420650000218,None,0.2,0.35,172.09757049998734,None,172.09757049998734,None,172.09757049998734,None,space,0.03698820003774017,172.09757049998734,None,172.14754629996605,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,75,75,53,,,,,,,,,,,,,172.6476056999527,None,172.6476056999527,None,172.6476056999527,None,173.64770069997758,None,173.64770069997758,None,173.64770069997758,None,0.2,0.35,173.81437099992763,None,173.81437099992763,None,173.81437099992763,None,space,0.017163299955427647,173.81437099992763,None,173.84769590001088,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.0,0.15,0,76,76,9,,,,,,,,,,,,,174.34773989999667,None,174.34773989999667,None,174.34773989999667,None,175.34780510002747,None,175.34780510002747,None,175.34780510002747,None,0.05,0.2,175.54783309996128,175.63116480002645,175.54783309996128,175.63116480002645,175.54783309996128,175.63116480002645,space,0.15029040002264082,175.54783309996128,None,175.71449669997673,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.05,0.2,0,77,77,20,,,,,,,,,,,,,176.21458749996964,None,176.21458749996964,None,176.21458749996964,None,177.21464959997684,None,177.21464959997684,None,177.21464959997684,None,0.3,0.44999999999999996,177.4313060999848,177.51466300000902,177.4313060999848,177.51466300000902,177.4313060999848,177.51466300000902,space,0.11709650000557303,177.4313060999848,None,177.56468119996134,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box,images/light_grey_box,images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.0,0.15,0,78,78,15,,,,,,,,,,,,,178.06470139999874,None,178.06470139999874,None,178.06470139999874,None,179.0647252999479,None,179.0647252999479,None,179.0647252999479,None,0.5,0.65,179.2481086999178,None,179.2481086999178,None,179.2481086999178,None,space,0.13365390000399202,179.2481086999178,None,179.39811960002407,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,images/light_grey_box,0,0.3,0.45,0,79,79,86,,,,,,,,,,,,,179.89816340000834,None,179.89816340000834,None,179.89816340000834,None,180.8982409000164,None,180.8982409000164,None,180.8982409000164,None,0.0,0.15,181.04824109992478,181.19825799996033,181.04824109992478,181.19825799996033,181.04824109992478,181.19825799996033,space,0.18385499995201826,181.04824109992478,None,181.24826869997196,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.1,0.25,0,80,80,49,,,,,,,,,,,,,181.74830400000792,None,181.74830400000792,None,181.74830400000792,None,182.7482915999135,None,182.7482915999135,None,182.7482915999135,None,0.0,0.15,182.9484470000025,None,182.9484470000025,None,182.9484470000025,None,space,0.13394059997517616,182.9484470000025,None,183.0983943999745,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,81,81,85,,,,,,,,,,,,,183.59845289995428,None,183.59845289995428,None,183.59845289995428,None,184.59844550001435,None,184.59844550001435,None,184.59844550001435,None,0.2,0.35,184.8651926999446,184.88187519996427,184.8651926999446,184.88187519996427,184.8651926999446,184.88187519996427,space,0.08361839991994202,184.8651926999446,None,184.96521739999298,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.5,0.65,0,82,82,105,,,,,,,,,,,,,185.46524769999087,None,185.46524769999087,None,185.46524769999087,None,186.4653642999474,None,186.4653642999474,None,186.4653642999474,None,0.05,0.2,186.6653473000042,186.76535599993076,186.6653473000042,186.76535599993076,186.6653473000042,186.76535599993076,space,0.15039460000116378,186.6653473000042,None,186.83203369996045,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.5,0.65,0,83,83,108,,,,,,,,,,,,,187.3321003000019,None,187.3321003000019,None,187.3321003000019,None,188.33212379994802,None,188.33212379994802,None,188.33212379994802,None,0.0,0.15,188.51545169996098,188.68214499996975,188.51545169996098,188.68214499996975,188.51545169996098,188.68214499996975,space,0.78369259997271,188.51545169996098,None,189.31558860000223,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.3,0.45,0,84,84,80,,,,,,,,,,,,,189.81556469993666,None,189.81556469993666,None,189.81556469993666,None,190.81565170001704,None,190.81565170001704,None,190.81565170001704,None,0.2,0.35,191.03234609996434,191.14892760000657,191.03234609996434,191.14892760000657,191.03234609996434,191.14892760000657,space,0.13359109999146312,191.03234609996434,None,191.1823585999664,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box_with_target,images/light_grey_box,0,0.1,0.25,0,85,85,43,,,,,,,,,,,,,191.68235979997553,None,191.68235979997553,None,191.68235979997553,None,192.68243429996073,None,192.68243429996073,None,192.68243429996073,None,0.0,0.15,192.8658129000105,192.9658181000268,192.8658129000105,192.9658181000268,192.8658129000105,192.9658181000268,space,0.13374019996263087,192.8658129000105,None,193.01582490000874,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
images/light_grey_box_with_cue,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,images/light_grey_box,0,0.05,0.2,0,86,86,29,,,,,,,,,,,,,193.51588359999005,None,193.51588359999005,None,193.51588359999005,None,194.51598030002788,None,194.51598030002788,None,194.51598030002788,None,0.0,0.15,194.66595159994904,194.8492936999537,194.66595159994904,194.8492936999537,194.66595159994904,194.8492936999537,space,0.2169458999997005,194.66595159994904,None,194.8993099000072,None,,,akash,001,2020_Apr_18_2103,experiment,2020.1.3,59.98749862183085,
